ID	loyaltyVirtue_base	authorityVice_base	loyaltyVice_base	fairnessVice_base	careVirtue_base	authorityVirtue_base	sancityVice_base	sancityVirtue_base	careVice_base	fairnessVirtue_base
20	0.28314204821317307	0.2639442935715844	0.31684899741774347	0.23649726718811329	0.19073176405922065	0.2345382147994922	0.16002393070930693	0.19418518459423345	0.17503298137308598	0.31612045859949517
21	0.21133065536120724	0.211297205370545	0.15285816309977165	0.2893091111986721	0.23505749594013262	0.2799090903692774	0.1343868542603066	0.15219394143626597	0.280206125210437	0.272755111357606
22	0.2936235814524553	0.3143726874135109	0.27057180236730327	0.3484357922802172	0.2955749052510665	0.34136854884739964	0.18865174334624119	0.28334415588662737	0.33758219281547064	0.2888705145820681
23	0.28218837951680437	0.18320004040553298	0.2169256247813878	0.21734526053283396	0.261855973573941	0.24587421827386696	0.03905753974006959	0.15664385180171236	0.197236116691755	0.1683943136250781
24	0.13011723023848834	0.1781397233045981	0.20977661519157323	0.2625264144810227	0.16694354809849957	0.12840866378814872	0.11183684834317881	0.16303982077804668	0.14924887364942824	0.2189552518519212
25	0.2223511097158981	0.2493670954657919	0.17441035596047738	0.23713789120664885	0.2950078941309382	0.27017656305040355	0.21710057716213216	0.17524361775222336	0.414712480273056	0.22299971574585567
26	0.22687458975121905	0.22345679751427727	0.19432960908547295	0.2259440621538788	0.1794033977738984	0.2723613134035512	0.07356698379722927	0.13614183159703985	0.2556478482870971	0.1811824221149508
27	0.2948040965123679	0.21175021126779198	0.2677678389110304	0.27851697609360326	0.22065949789498301	0.23776780974415007	0.11053173661816935	0.198610650032673	0.23233611662243944	0.18096378101525598
28	0.11261434832618938	0.16993168130378158	0.11014656924932535	0.1783595444958365	0.13249886559168184	0.18539355198424043	0.10544663917964589	0.15307926744870254	0.2442502659792191	0.1784337126419244
29	0.26621540862768195	0.26325058367708887	0.2403407525665711	0.2782696800890202	0.24178899702955553	0.25702234049357026	0.1669461688704241	0.2291855368494356	0.3072313687954323	0.24851493066981525
30	0.1482230223142555	0.19570721958626194	0.1178151002258067	0.2792228002929519	0.17332413419631212	0.2573152171110258	0.1356661919319128	0.18063415511649178	0.26544729904809616	0.19918029656392558
31	0.1868171516749432	0.2593891492731801	0.2604148983419076	0.2997418978904847	0.19630269478294454	0.2729139242657383	0.13862028450958813	0.17825528338608032	0.30847389921731583	0.2589464815615664
32	0.25828700043301883	0.20974240798876748	0.18897141309805307	0.30905653191808274	0.23475929169239584	0.2780759269884323	0.17322851430101777	0.23927320619940118	0.3225704627764334	0.3172503936213567
33	0.2312790772252304	0.17317961539500631	0.14684486604324717	0.24485649847358576	0.21474818267339837	0.2569390502961711	0.08151389043820183	0.19631469217719888	0.16666482325524903	0.19897787835421119
34	0.22142810237672797	0.2219258823078149	0.2141405209840724	0.27458717413043743	0.2413697176106589	0.29347409697928034	0.1625029812020678	0.2116550149266353	0.29762008546122204	0.23762901895300348
35	0.16280633214413606	0.1822894706917904	0.10866451519511598	0.14898384550938767	0.1757352956524833	0.2177060467073997	0.08684173776810189	0.11949009347924736	0.23656116512832856	0.12528372031797616
36	0.29008390745264784	0.25476473577507897	0.24966778374412277	0.3613538610445013	0.315454180244292	0.28418713620128966	0.2515299542343407	0.2147988715827731	0.33708945838998294	0.3190352909115066
37	0.26522142753792993	0.25288624459616604	0.2843684255852309	0.32015442053439075	0.24658455318021902	0.27120664102033026	0.12640887472863815	0.20377591407629822	0.30801642193897577	0.2041140127052937
38	0.18564137563272196	0.19268370949492047	0.13545522528309858	0.23289217871643228	0.24575574132456385	0.2872527796508052	0.1345093501651159	0.11898351879478074	0.2528895789935716	0.23398456560890854
39	0.370418717999354	0.4041527881385971	0.3630356488109901	0.4555114730280986	0.36097214527064864	0.3704699539937828	0.315281649626769	0.3278322785309667	0.33613086529345226	0.419575170446395
40	0.19385296616164324	0.22504848412510953	0.1949447443840545	0.2635876104314235	0.21599865803047874	0.2644172757346674	0.1426616549190062	0.15473428187574764	0.25416751734059845	0.20803619776493196
41	0.1401062379356958	0.21975443032746972	0.129540408449376	0.23593738125389568	0.13511256698524837	0.2302073570429842	0.112367684608502	0.14179031088967378	0.263651493502616	0.18997512671241004
42	0.19230635001237162	0.20523800225255395	0.24535959293044882	0.25029860871047444	0.24632019979344638	0.14205828035263252	0.09506870492813203	0.13943271414351693	0.18169102161261028	0.17095521768203104
43	0.24824110693359475	0.2022349415068144	0.20325588351047486	0.1762735439432874	0.190066724168853	0.2960826187886562	0.13487911960823296	0.1227653666591478	0.22967870901682635	0.20121633448719373
44	0.1541261807723498	0.17618016874663964	0.1352247630524795	0.1955394831738271	0.2140090506379554	0.2504289579461425	0.1406810732734887	0.14687433008897963	0.26157501897124397	0.23913637059028506
45	0.33547918325737275	0.2371592620037072	0.2494648536294585	0.24908298383828054	0.2966173193876006	0.24795487172438957	0.08737489413914452	0.24651315694897297	0.24620881709478626	0.23413392647668607
46	0.3272136957133018	0.3281028374394838	0.2608482415463359	0.35186894804955204	0.30749586675445795	0.3339558201512469	0.20189047628781395	0.2704732240154952	0.3656389644596405	0.3650745185954005
47	0.27443036783276986	0.31258910959475494	0.2686090493210994	0.331943848237421	0.2589094531376009	0.2978753523298516	0.1709601332799969	0.18883416313429346	0.343907025016583	0.29239570831929024
48	0.31176138832007294	0.35357170438794167	0.26032623276748174	0.46008333200617363	0.3504007139376883	0.31657268384770754	0.32047428073198486	0.23905101950474053	0.3154473196863271	0.5128041592504032
49	0.23378742902048033	0.22933998279106899	0.17034977731070428	0.30568205794135994	0.3028731605107867	0.3181577171787125	0.19923711199186908	0.22759430788034066	0.3247281619639279	0.2617849831115677
50	0.39222144145513516	0.21186651664239303	0.22703609207381628	0.2582387914210345	0.3799039103003604	0.36018573031417817	0.13356441562480492	0.21595991330983788	0.27222212736159557	0.278404296672698
51	0.26344641502064553	0.2828433793443566	0.27324536250955833	0.35854530087584224	0.3208575505915327	0.27850789460223135	0.2201354501662771	0.28440163399029084	0.38888180621939455	0.3345592684651576
52	0.146940303498443	0.2021400201232819	0.1433983992758782	0.23521691450091353	0.1626977473078963	0.20949865889218422	0.12178910898445795	0.14359890708321746	0.19045846019432489	0.1268154111427656
53	0.2721515110006413	0.3767313120792005	0.23306302376150048	0.3766108421074613	0.2893473381742788	0.2746080357510691	0.29413510532591225	0.24483285446668057	0.3212726961046767	0.3385214965326539
54	0.3043017797903075	0.25781640543565404	0.23485325967302462	0.2672904380362595	0.2934375100680438	0.37155278176740036	0.20330024675574757	0.26197158536389004	0.3491725779321429	0.28720709979538706
55	0.25437624076787396	0.15414312423207166	0.19583916112175367	0.19089050328849283	0.19577517205728184	0.1654317268751281	0.08977930151258837	0.14128471940845902	0.0875140937391154	0.26816560671305606
56	0.33595579611721205	0.42678930662654374	0.38375703607915135	0.46295108616804626	0.4226132755907701	0.3481629015063455	0.23731065290333847	0.24445263480180723	0.43136500149903345	0.3150663958479497
57	0.23131052458921147	0.2047925300705121	0.19360905927075445	0.25483178967351905	0.2674326506515385	0.2387169892702695	0.12039477276295071	0.20758182168154216	0.22998941474183632	0.3108970601940974
58	0.3178142832804458	0.1840874568261549	0.24065667009209193	0.2581133772749014	0.25116250539632085	0.35785602808946554	0.13206463288913237	0.27199721015144107	0.30973277130258126	0.25454190211686856
59	0.518761299355937	0.36689574404537545	0.3002709375802009	0.3061920693700473	0.653906847011365	0.4813550512980033	0.24445925705488866	0.39277029420072523	0.24664104887365026	0.4327581796846982
60	0.34357818451012817	0.36968212382871385	0.31744922196213016	0.38429735835432816	0.2957878677412055	0.3675210036221867	0.22020667073931796	0.2084069095644719	0.4039968553293257	0.32192267060984464
61	0.33854946160903127	0.3200300846393839	0.3719082197136281	0.36830087890770935	0.29666103760703816	0.2913663127118508	0.35910398103809077	0.34047382085163685	0.300367172977217	0.37920447245236455
62	0.27352065590754787	0.21117848056257507	0.2367891049172017	0.2710231169472556	0.23101002261888526	0.29499997301055897	0.14752363362398083	0.20418430643296206	0.2911753227022409	0.2432038992021998
63	0.21370401029247033	0.22739456313218898	0.2095687959970359	0.2548879533510942	0.21477552483461848	0.2523316798334429	0.16310829737458696	0.1738255447069691	0.3208967068914547	0.22313726483826082
64	0.32922782973238557	0.16524605844010487	0.21788808174366822	0.23458575180222727	0.23464562181867898	0.30799695480762235	0.06690924312763517	0.15462449802777248	0.23112354871431579	0.24643951768243044
65	0.22716500859477595	0.22957651467022794	0.20386796855744233	0.26222063813672364	0.211985127660005	0.2609086016704054	0.06796598761537839	0.14259409298066916	0.23733007740993178	0.23408190499934536
66	0.38442352019607295	0.3086164131400673	0.2795251263902027	0.3201073444215229	0.37362573173119523	0.3935516157907627	0.22048214276099434	0.3119967042081095	0.2729494861286063	0.47350339696840094
67	0.24994274795941673	0.2644448909708892	0.22280534726237386	0.29190429340383944	0.2016314378388798	0.2939791833154507	0.1449480528273325	0.21759532035680204	0.31689024813373234	0.296370999437305
68	0.27473992552776594	0.36133810960189733	0.36976054025403815	0.39560371172484776	0.30185864847145777	0.31390568887507025	0.15832840303504034	0.23209569297887434	0.3692607604791708	0.28262002818350584
69	0.29943832535057074	0.3175937308929038	0.26829189410755266	0.4586925682905929	0.31751014005380235	0.31976142324902007	0.29465649961755347	0.24666230781131546	0.35618532346487863	0.5159605182826591
70	0.09450876158808777	0.11356689805654363	0.03841713630765904	0.04175639536316955	0.12388613074086618	0.15141246497233807	-0.01712097830091157	0.09042529852038783	0.13219684809058438	0.05291538049553953
71	0.24868406252194727	0.3339022798485255	0.31737595942099495	0.33024576767340835	0.25012576595548913	0.33506093545676713	0.15432367761723667	0.22399674351300788	0.3901094191559896	0.25217834324021693
72	0.3013837895070658	0.23394697185704863	0.236467304454871	0.3543993668859847	0.30844726207116646	0.2655147409810005	0.16624544815720357	0.24367873242965948	0.35403065651032223	0.33644725736986864
73	0.3150699392653014	0.30000552200619757	0.25151733758306616	0.29187709592881733	0.30458381048759897	0.34512207758041163	0.1444607112249771	0.21892990312148058	0.2920358364791754	0.27238610269506947
74	0.330816259950539	0.35813993511421754	0.25878718781717147	0.3408463493447347	0.3303384057771497	0.36885441334308255	0.2853397483413557	0.27527866604691686	0.4045056462961735	0.29425877112960064
75	0.3169868996568677	0.23465789053363229	0.24630636204801357	0.2809811601173343	0.30500600641876924	0.345923050949407	0.14462695455689256	0.2154860225565547	0.2745715911512753	0.2765434322615285
76	0.2837120286871361	0.235603298393263	0.21992722440846565	0.29898092088538675	0.31413442423950716	0.2677091203677409	0.1718351704987283	0.24583805281964685	0.28712098485119725	0.2773899725070142
77	0.2108339564231264	0.1868940839232855	0.1913028294492757	0.2617544812589515	0.2869817297859531	0.26487694090821856	0.13767823957484424	0.1989991042982294	0.2725426733619248	0.19804297601463117
78	0.3530325351961501	0.24056508844338795	0.23786257730988136	0.3357932552385319	0.28936685907201065	0.3457051399569768	0.1605144255872088	0.3226388794805885	0.28760827829128094	0.37544264741979516
79	0.31705458653670937	0.1339022640390269	0.22123666827796648	0.18406475825177274	0.2889214369868856	0.21217158395532829	0.10948249842468961	0.13755798952873205	0.08980582106545966	0.25832376698954895
80	0.2661065155644891	0.24822478844841722	0.1984202907799159	0.37392268629468534	0.24716490283803305	0.2870334066390248	0.2467463454679859	0.2244782717281043	0.35179334154708736	0.2920585316731274
81	0.24424665556011077	0.24552697242345198	0.17698725570721993	0.2884781381038637	0.25052326847277584	0.30470441384317526	0.20626604573445262	0.22484643346443994	0.30401243554054264	0.260763374652231
82	0.20264649782756702	0.18938124902093806	0.1372014101611956	0.18994301094379878	0.16635612683406298	0.2801601193245619	0.17211527712742145	0.15595435036981767	0.18130798672306594	0.3123271832560734
83	0.2120429143248249	0.19190054434619072	0.18678728462481686	0.249719824149205	0.22769847309848196	0.2434337872478051	0.141756056720009	0.15761422290346566	0.28092389422580233	0.27214807406419134
84	0.17528153698306728	0.1418246828431052	0.11677143652670162	0.22303406700794542	0.21588308735628517	0.23003068596183548	0.09733792265903898	0.18326389713656596	0.22489990493857653	0.24910096473562707
85	0.2243599122216219	0.28607098809135845	0.22470460137344378	0.2981670332557992	0.24787947497685625	0.305047278284758	0.1785509878840031	0.22967954154802486	0.3556354596339717	0.2524472039192595
86	0.20016493940901942	0.1708600136996693	0.1681712196180751	0.17477566175404605	0.20984859506230308	0.20227594194141416	0.09323026033742338	0.183141849012707	0.19698391433926254	0.19940943006385978
87	0.28907266804608145	0.24989319286832348	0.21255977765750375	0.2942983058187044	0.2811412440024781	0.26678328325748973	0.2151435264115494	0.28572915439474156	0.19463447164848421	0.30544231869670535
88	0.363960725734329	0.38224670901160623	0.278249334411181	0.3316218439241513	0.34175018768725557	0.3754911419746249	0.2722887990183129	0.3695318241014289	0.4661181863433012	0.3999700740133036
89	0.2598133957500782	0.24366203027632785	0.22343560763094894	0.27956594223658426	0.34480223763973605	0.3312022633000781	0.14180689128544144	0.20983228242146254	0.3363959904315755	0.28644840357008555
90	0.31970101601912587	0.25669466877729263	0.22685173585913215	0.3349991725336212	0.3065939542957946	0.3568153327941125	0.12060648344962684	0.1957176459520105	0.3424352564481682	0.331976112956925
91	0.23419504136390512	0.26768061854184844	0.24483380179311665	0.3209724062916123	0.206260333108728	0.19929026458062088	0.11325652731669131	0.1492762477117513	0.28843193867576233	0.22101610082461312
92	0.20639917785616904	0.2155817136541453	0.20120204712928144	0.27989128045079736	0.24939262214017113	0.27483728205818136	0.13133955176642717	0.18322331181908458	0.3058296146980157	0.2314698357918584
93	0.31442501042126775	0.26053093917674774	0.30831654679910286	0.2730899471728786	0.2941471705530307	0.3288624239719429	0.16117983444704145	0.21445536561522882	0.3112622377870718	0.2727378632173886
94	0.32007906375301665	0.24584770554524313	0.2160066967691295	0.29209072490727056	0.32434703887767	0.25799798195893875	0.2206832163694421	0.261532884663159	0.3047788924851329	0.3299613357559028
95	0.3055536363275795	0.20345088528285607	0.1520577915553213	0.23533823475093285	0.34927570410695863	0.30080458305755436	0.11011799944175649	0.234067155059675	0.2854553639012342	0.24986363692000516
96	0.31486701190906946	0.42694492415841523	0.3257802467799924	0.3511194388849008	0.27865554080618155	0.3790745758146009	0.18939856118616347	0.2090297025517101	0.41132891685879497	0.2877224225671002
97	0.1500126144697099	0.18085919475778822	0.169052799260405	0.22154973536935882	0.16877992707486392	0.19242610956052247	0.05657955696355062	0.17215568171109508	0.24515675747764157	0.1981153587922252
98	0.27588225131702404	0.30845713426391036	0.2911080420688595	0.3585684581556502	0.34901722248148254	0.3324606467249231	0.1752383690083587	0.22890940873076443	0.3247977096778514	0.5027965723408908
99	0.2641086503697428	0.31659637536204227	0.2984597301597198	0.34410412320346273	0.27723029886930006	0.3149594855076303	0.15559460208677411	0.19110828582993086	0.30813083338890795	0.2681834961072996
100	0.3092476904321928	0.28706128350745247	0.26720475173317587	0.33513224661673824	0.32198404377704404	0.33468981161222827	0.2504824426369472	0.2821776296875145	0.4169343377079305	0.33267427648021747
101	0.36149135294591944	0.3604744397022912	0.2710773855440759	0.29742601472547747	0.33187298107606966	0.40514860528483515	0.2542551573939952	0.2519807387603331	0.32599294575989296	0.3448354743751361
102	0.22746858386774474	0.2655349081682071	0.22248206432127754	0.2995504627916111	0.2103370086190728	0.3454178552520871	0.12660547555681348	0.16282960834041313	0.2927896480880691	0.21309424590798934
103	0.3222961705836365	0.21952249535237284	0.1838085620787694	0.285340057887381	0.28366683831286915	0.34498077770263663	0.19599363771544037	0.2555840801916684	0.3107748741398098	0.35302790625366287
104	0.2646026870918179	0.2596149907763759	0.25762411576810473	0.26940908745096476	0.2598977049056415	0.24675463661330935	0.17564923592066511	0.24670427201891015	0.2727921284697768	0.26704354186388984
105	0.36278362422172405	0.38921905734994056	0.34480992207093963	0.33628067886173557	0.37181254305415495	0.4328741630771784	0.29606176351633195	0.3851904400462402	0.47195433394493164	0.3443552772716785
106	0.27004802416379775	0.19404736603247313	0.20765369060651268	0.21531286188074908	0.2167980539949509	0.30738600976206176	0.08828812351897497	0.18342631856186398	0.2341295361178251	0.2316054340492354
107	0.2558368679937043	0.2908492335063333	0.27100825228583086	0.39284050849559826	0.24302461717517992	0.2770843027984354	0.24456543435906278	0.20591442528645834	0.3107770383540986	0.259421957323663
108	0.3459310112576831	0.29633152562872833	0.28089782632009014	0.34205579720658585	0.41049530569808185	0.37624258617514944	0.24796335581878068	0.3323053210063406	0.3794491341021769	0.3792617024493549
109	0.3127827107221737	0.21844443723819967	0.20960166160334306	0.3112222782772713	0.2779385329857557	0.3010614493246445	0.16556489666602364	0.2450323037403211	0.3154188600461086	0.3144561307717071
110	0.29793797756543916	0.1775662670672051	0.20526990213760296	0.21609237905787615	0.23278130173972789	0.2896292435329141	0.07762852401539536	0.20112797686632436	0.20863156434194963	0.2082271099669307
111	0.2588311311205519	0.17399709346375325	0.19320779042248673	0.19836190999949024	0.18023882062367833	0.2649904774816211	0.10876050621605744	0.19714010417988354	0.25266372117373576	0.24219185002569085
112	0.396709175799965	0.20190862400051854	0.19015162638075842	0.24696409472218064	0.3227806577673395	0.35712730106631996	0.14702799581139556	0.25239940057319527	0.27560153510040014	0.36599305477472965
113	0.17366518219335791	0.1787052276712868	0.20866764034167878	0.15579630878716275	0.05630254451684106	0.09700373208807934	0.1675110948107646	0.14455890817297695	0.04975227810027893	0.12016554284754931
114	0.3145870893970656	0.25048406022680497	0.2753133930304107	0.275652199010151	0.3556256567085065	0.27183573215508583	0.18262304905776489	0.2801053385117978	0.3063862947217199	0.24779650992301772
115	0.2068335005814246	0.2120697943704818	0.23064863820051773	0.2714625387959567	0.20880723980483054	0.24611644219131038	0.15329978019518675	0.18295414651603029	0.2785933942285605	0.2010729899273341
116	0.1569984063847889	0.005027674241179775	-0.0223696268750392	0.0187669519960094	0.17093996217482918	0.09400143765326652	-0.04426813923401183	-0.07407474272759917	0.03655516118071316	0.023910598914037615
117	0.276742997042142	0.24697206813636546	0.22363002518195924	0.2979937658757165	0.3644630032986682	0.35223177415354157	0.2363629719243285	0.26150576812797766	0.4073046353866473	0.3398340409334164
118	0.15718832601822527	0.18155875606905067	0.12684798115341936	0.2241753405258958	0.16359192757401192	0.1849118606442353	0.15160305767759302	0.1740946526082285	0.20235323767791913	0.18500876203472782
119	0.3170570959366803	0.2863661875116088	0.26526801549083323	0.3518263987001724	0.34895486603410103	0.36682798296256625	0.12666537852487017	0.2307641990472625	0.390910763336014	0.3199465008103672
120	0.19383404111818042	0.20259913974907795	0.15207394275058692	0.21160104936160534	0.1939236802289215	0.2306054728114406	0.025798184839080047	0.13977541140089617	0.21400971555748663	0.19985823132246705
121	0.19643664254754362	0.18531271106000913	0.16245258729469758	0.18733868964953088	0.17138231271389087	0.2188011863602922	0.12600423177867778	0.2201425302342774	0.1706800607784833	0.1837119337054182
122	0.13568552160219388	0.11599275045630185	0.10996022459802983	0.08425999203153446	0.006056628746151672	0.09353292141578476	0.17197540224405833	0.10990211139429439	0.007003334791363849	0.07743062009245268
123	0.26727961136197054	0.1777228415589704	0.11480225232159141	0.29853680627874557	0.2861052042717378	0.2591264595564038	0.1327089328979228	0.19323489608436675	0.28333008362915657	0.33770876775955544
124	0.2515272533146079	0.2670475751220441	0.2529286401630528	0.3335852675712785	0.22094654472012618	0.2862431635325376	0.13727486944656725	0.21803661045459552	0.3114111221076799	0.2588495303585802
125	0.23249230707247398	0.26733129212439116	0.25327858196560177	0.31659573554239406	0.22015784994371498	0.2785407088963534	0.12279305456439484	0.14654324574161492	0.2789660502290477	0.2150319326699195
126	0.22873800368835756	0.22011564777255851	0.1704852420770619	0.2564305492748572	0.2378443312206339	0.24250583901128595	0.14162697947635375	0.17975251912269877	0.22109017978690354	0.2531087739267599
127	0.27656930922447304	0.30951973274096484	0.3319722952438837	0.3219291929146783	0.20765163003367346	0.2672697013182988	0.16694197237006525	0.18071540573480238	0.22401993649817467	0.3157391484366599
128	0.30005662347637174	0.309304310136854	0.2321244719042816	0.35013067672277187	0.32253658799769325	0.3213296518173688	0.20466866043830143	0.21793471922056648	0.41563185906143957	0.36206186114873
129	0.2219626952690293	0.22733123323573107	0.21187910391687018	0.2916519792822233	0.25676821119877546	0.2605945923758862	0.09861127149989586	0.1697272625735529	0.2784114032495041	0.2452398945028159
130	0.26253399490541907	0.23832296350606672	0.24829404240356512	0.2557794749791983	0.20699499688432094	0.28843489247059295	0.21546453304526372	0.2044383317547896	0.26144306468235723	0.21330133397183165
131	0.3087506292986879	0.39914835344944727	0.31247013086077646	0.42067495560898943	0.3096315641082845	0.29592165394662195	0.33326292041495553	0.25467456202799665	0.3400632255901927	0.43406114206630586
132	0.37321923635096754	0.3822069805116159	0.3995389899600123	0.30577238594381523	0.2724083569805677	0.37977551080773875	0.24324107569854805	0.2953445632781054	0.2796755394986822	0.3354916337676411
133	0.14521277137344146	0.20468809257126375	0.13253456674738237	0.22679433024364168	0.17046570818261628	0.24502075279229033	0.17780102340050244	0.1410209902775676	0.3293976913909199	0.18891975664182714
134	0.35499786923987736	0.29980455440193104	0.2827411941489132	0.3143300114047819	0.2916327832688938	0.3313816227384276	0.20978903719507924	0.3113688723254215	0.3241013351579443	0.3912554825093746
135	0.5326788981856514	0.22972762791440152	0.24889002204340696	0.26786080923291944	0.40227416651336007	0.32382694304542453	0.10588866408295197	0.36748214682247576	0.26836834536127047	0.4245940094340639
136	0.13905950602828196	0.1561352654329412	0.07431568085757567	0.17244389506266755	0.18430499175292978	0.19742252419780953	0.11064359629407568	0.1030677224770394	0.20968311746823867	0.20369895123536605
137	0.2010914790844518	0.19444752093702924	0.20835096905653808	0.21694191876584726	0.1966867807600064	0.20839185574267208	0.05731140181522644	0.11586176837890395	0.17361642714486117	0.2187904264434402
138	0.13625085483225802	0.137521953622482	0.10539689950113977	0.09845480982241107	0.20183670009610571	0.1736287127816123	0.08755364225693682	0.1984624557538947	0.2021544442755892	0.2129089391363287
139	0.20120891722360346	0.18702497070372195	0.2116749921905017	0.17698747268378043	0.2078380801595357	0.20898976101018563	0.12230119701192621	0.14855708119473107	0.28611325865679704	0.17284816340707618
140	0.351065534387602	0.31945753657390136	0.23326630006655802	0.3776600973311197	0.32373149307217997	0.31573968646641376	0.23776252946302112	0.2671931814541585	0.3400464205733416	0.3625758455092412
141	0.24236966218159364	0.3622181040716985	0.30857264324672307	0.4140091263055872	0.2548334972649778	0.3204699205345262	0.3431841611288442	0.28775133459992863	0.45499327261999556	0.2840425510099071
142	0.17777072249853798	0.2573022290436755	0.21697017228182722	0.2780611639346402	0.2088902210735899	0.2684286362333101	0.13315267583621937	0.16073644156471287	0.27732941561408575	0.2439865699703347
143	0.2442788459840499	0.2261941038141006	0.22599541643013768	0.23746861087300755	0.21757092049846113	0.2892862260801931	0.1354475203206131	0.22182696414780034	0.2732583361774157	0.2522094294066542
144	0.2735331266362204	0.22307878196388167	0.2736353158642942	0.30842687155931675	0.2341448765507411	0.30616599214001383	0.15873475116154706	0.2042926804755756	0.2994145820814311	0.21722929912506192
145	0.25301488491019575	0.31233368593281713	0.32327049336458075	0.3646259731363768	0.22556989394879298	0.29210097477175356	0.14454114202710353	0.23349686569071512	0.2842348570897189	0.2571464988576049
146	0.39224910262564866	0.26703772809079007	0.26912162578561855	0.20675473855210652	0.4508988320153831	0.35478959987177355	0.10185894232360211	0.2324168426314789	0.22581383682207148	0.21693229464743682
147	0.2174641740209498	0.2748421996436127	0.246927007347751	0.28171819155491407	0.2300312311875047	0.28264877657387616	0.2113314185840639	0.25570423463388553	0.3108867611043895	0.2630423983498904
148	0.20457887652067056	0.24032595715828886	0.2057190190624388	0.2592530562650357	0.20331916751942	0.29444149039535106	0.1759849750950196	0.19989099414670206	0.2902979442596056	0.20252742971166107
150	0.12188805751850254	0.1736200707414488	0.0986190923942403	0.18486919224595105	0.17577939596715966	0.20894398605097522	0.10411486801926	0.1759072437226963	0.21868978668143235	0.21520988986525297
151	0.28997392923173393	0.30480613950600727	0.3176647066391227	0.4244571444385005	0.29484143434969334	0.34504740504107795	0.23061896190522596	0.26810715397808405	0.387802343984249	0.2768965807763224
